date,idx,code,shares,sharesChg,sharesChgRatio,nav,closePrice,changePct,turnoverRate,turnoverValue,turnoverVolume,disc,discountRatioCurve,avgDiscountRatioCurve,size,totalMV,totalAssets,stockRatio,bondRatio,ytdReturn,ytdMaxDrawdown,return1M,return3M,return6M,return1Y,return3Y,maxDrawdown1M,maxDrawdown3M,maxDrawdown6M,maxDrawdown1Y,maxDrawdown3Y,indexDailyChange,index1YReturn,holderAccount,institutionHolderRatio,individualHolderRatio,prlistTop20Ratio,isTPlus0
2026-06-25,新能源车,sh515700,630510200,1000000,0.16,2.51,2.53,-1.02,3.89,62029806,,-0.04,,,1585543999.94,1590000000,1870514535.22,53.94,0,-17.86,,-10.55,-17.86,-17.86,-17.86,-42.61,0.19,0.20,0.20,0.25,1.72,,,0,0,0,73.55,
2026-06-25,新能源电池,sz159071,211911738,-19000000,-8.97,1.03,1.03,0.78,7.69,15178398,,-0.40,,,217548590.23,198000000,0,0,0,-3.75,,-3.75,-3.75,-3.75,-3.75,-3.75,-0.03,-0.03,-0.03,-0.03,-0.03,,,0,0,0,80.01,
2026-06-25,锂电池,sz159840,2151574851,15000000,0.70,0.90,0.91,-0.55,7.24,141501752,,0.21,,,1926950436.56,1957000000,1532680631.97,67.16,0,-17.98,,-9.63,-17.98,-17.98,-17.98,-42.79,0.41,0.41,0.41,1.11,1.57,,,38825,54.67,45.33,87.50,
2026-06-25,电池,sz159175,367270382,51000000,13.89,1.11,1.12,-0.80,8.03,33005346,,-0.01,,,408625027.01,411000000.00,0,0,0,-14.80,,-11.41,-14.80,-14.80,-14.80,-14.80,0.31,0.33,0.33,0.33,0.33,,,0,0,0,72.25,
2026-06-25,医药,sh512010,49900694900,-61000000,-0.12,0.33,0.34,0,3.84,640723938,,0.44,,,16596971123.74,16850000000,17250088312.12,74.35,0,-21.95,,-6.98,-15.12,-21.95,-29.82,-31.47,0.58,0.58,0.58,0.58,1.27,,,0,0,0,99.51,
2026-06-25,医疗,sh512170,85205820500,-229000000,-0.27,0.30,0.30,0,2.45,622583889,,0.50,,,25348731598.75,25636000000,28087072044.19,51.18,0,-25.38,,-9.63,-14.66,-25.38,-27.61,-37.73,0.50,0.50,0.50,0.50,0.91,,,0,0,0,77.59,
2026-06-25,医疗器械,sz159883,9326037843,-18000000,-0.19,0.42,0.42,-0.95,2.42,93681680,,0.24,,,3962633479.49,3896000000,5584787734.12,43.96,0,-24.01,,-10.43,-14.78,-24.01,-25.88,-33,0.24,0.24,0.92,0.92,0.92,,,0,0,0,63.05,
2026-06-25,创新药,sh516080,3009554800,72000000,2.39,0.60,0.62,0.65,8.50,160687117,,0.33,,,1794296571.76,1929000000,1253576569.12,46.05,0,-21.94,,-8.17,-18.55,-21.94,-28.95,-33.09,0.49,0.55,0.55,0.98,0.98,,,0,0,0,69.75,
2026-06-25,生物医药,sz159859,12884840054,-27000000,-0.21,0.34,0.35,0.87,4.01,175108439,,0.23,,,4328017774.14,4451000000,4026778974.38,55.91,0,-24.17,,-10.11,-20.40,-24.17,-30.89,-40.89,0.45,0.46,0.46,0.52,0.73,,,0,0,0,83.77,
2026-06-25,疫苗,sh562860,350895000,8000000,2.28,0.61,0.60,-0.49,3.43,7189255.00,,0.20,,,213379249.50,212000000,226110325.53,44.57,0,-22.96,,-11.37,-20.85,-22.96,-27.78,-41.42,0.27,0.79,0.79,0.79,1.81,,,0,0,0,72.03,
2026-06-25,中药,sz159647,1564961752,-3500000,-0.22,0.84,0.82,-0.97,1.42,18156561,,-0.30,,,1316758818.13,1279000000,1447691046.14,54.70,0,-17.48,,-7.19,-13.60,-17.48,-23.16,-30.06,0.07,0.20,0.20,0.50,1.86,,,0,0,0,82.27,
2026-06-25,军工,sh512660,5405080000,18000000,0.33,1.25,1.26,-0.16,3.12,212489557,,-0.02,,,6766619652,6805000000,9420670450.98,35.31,0,-27.53,,-11.41,-18.08,-27.53,-27.53,-36.16,0.28,0.28,1.66,1.66,1.66,,,0,0,0,57.03,
2026-06-25,国防,sh512670,1949652600,-2000000,-0.10,0.84,0.85,0,3.50,58123176,,0.07,,,1644142037.58,1654000000,2835088214.48,42.11,0,-26.13,,-11.87,-16.89,-26.13,-26.13,-40.17,0.27,0.27,1.31,1.31,1.31,,,0,0,0,65.58,
2026-06-25,航空航天,sz159227,4465911199,-1000000,-0.02,1.11,1.09,-1.53,4.87,237015969,,-0.10,,,4938851194.97,4841000000,3841430871.90,52,0,-34.66,,-11.44,-20.82,-34.66,-34.66,-34.66,0.79,0.79,1.66,1.66,1.66,,,0,0,0,69.64,
2026-06-25,机器人,sh562500,15686687300,-93000000,-0.59,1.14,1.14,-0.44,3.93,697906629,,-0.07,,,17813802097.88,17703000000,21009224573.29,54.42,0,-19.56,,-10.61,-10.61,-19.56,-19.56,-38.06,0.35,0.35,0.35,0.40,3.64,,,0,0,0,75.27,
2026-06-25,工业母机,sz159667,3495050718,12000000,0.34,0.89,0.91,1.33,8.86,283489096,,0.24,,,3101508007.15,3219000000,1513709679.85,61.55,0,-17.04,,-10.13,-10.13,-17.04,-17.04,-34.53,0.64,0.64,0.86,0.86,2.31,,,0,0,0,81.44,
2026-06-25,高端装备,sh516320,79589300,0,0,1.05,1.05,-0.09,3.51,2989891,,0.52,,,83680190.02,85000000,80447979.03,35.47,0,-13.59,,-10.13,-13.59,-13.59,-13.59,-32.88,0.52,0.52,0.91,0.91,0.91,,,0,0,0,51.65,
2026-06-25,工业互联,sz159013,48578881,-1000000,-2.06,1.16,1.22,1.76,9.93,5723961.00,,0.10,,,56477807.05,58000000.00,0,0,0,-8.62,,-8.62,-8.62,-8.62,-8.62,-8.62,0.25,0.25,0.25,0.25,0.25,,,0,0,0,71.77,
2026-06-25,证券,sh512880,49359291500,-1589000000,-3.22,1.13,1.15,3.42,7.37,4191767414,,0.08,,,55854974261.40,57659000000,51668041980.19,59.29,0,-22.16,,-5.21,-9.17,-22.16,-25.96,-30.35,0.28,0.28,0.28,0.28,0.96,,,0,0,0,77.33,
2026-06-25,证券保险,sh512070,17000479700,-70000000,-0.41,0.80,0.80,2.55,5.85,798317765.00,,0.14,,,13585083328.27,13777000000.00,15130573880.19,78.12,0,-25.35,,-4.55,-9.62,-25.35,-25.35,-26.62,0.33,0.33,0.33,0.33,2.49,,,0,0,0,94.34,
2026-06-25,银行,sh512800,15189879900,-204000000,-1.34,0.78,0.75,-1.05,8.07,937000090,,0.20,,,11828359478.13,11565000000,11987691884.32,63.68,0,-7.76,,-6.51,-6.51,-7.76,-16,-16,0.21,0.22,0.26,0.38,2.45,,,0,0,0,86.64,
2026-06-25,金融科技,sz159299,681472981,9000000,1.32,0.76,0.74,0.54,7.05,35931825,,-0.08,,,518123907.45,512000000,185261356.91,50.64,0,-36.77,,-16.69,-21.85,-36.77,-37.30,-37.30,0.63,0.86,0.86,0.86,0.86,,,0,0,0,72.22,
2026-06-25,消费,sz159928,23576629040,-26000000,-0.11,0.62,0.61,0.33,2.57,366493612,,-0.03,,,14549137780.58,14373000000.00,20120125213.07,67.78,0,-24.85,,-12.01,-19.68,-24.85,-31.69,-39.20,0.28,0.28,0.53,0.53,3.89,,,0,0,0,85.95,
2026-06-25,消费50,sh515650,3107184000,14000000,0.45,0.97,0.96,0.42,1.32,39386158,,-0.13,,,3015522072,2992000000,3514679885.14,75.02,0,-20.93,,-9.21,-15.10,-20.93,-23.21,-28.87,0.29,0.29,0.69,0.69,3.48,,,0,0,0,87.26,
2026-06-25,消费电子,sz159732,2915447904,-52000000,-1.78,1.71,1.88,4.96,17.62,949022814.00,,0.48,,,4992704535.60,5468000000,1638151785.75,52.12,0,-13.22,,-9.02,-9.02,-13.22,-18.03,-27.84,0.64,0.64,0.64,1.42,1.42,,,0,0,0,77.15,
2026-06-25,食品,sz159151,134251063,600000,0.45,0.89,0.89,0.11,11.41,13474784,,0,,,119120968.20,119000000,120204820.97,51.21,0,-13.10,,-6.11,-12.22,-13.10,-13.10,-13.10,0.29,0.29,0.56,0.56,0.56,,,0,0,0,68.53,
2026-06-25,食品饮料,sh516900,367229000,0,0,0.47,0.47,0.86,2,3456760,,0.09,,,173515702.50,173000000,188112970.69,71.01,0,-22.55,,-9.67,-16.01,-22.55,-27.60,-41.41,0.26,0.33,1.55,1.55,4.87,,,5378,15.91,84.09,85.75,
2026-06-25,酒,sh512690,34334350200,37800000,0.11,0.40,0.40,1.54,6.74,922397676.00,,-0.08,,,13702839164.82,13755000000.00,17561075412.63,78.27,0,-31.34,,-14.66,-21.84,-31.34,-38.29,-54.23,0.36,0.36,0.96,0.96,3.15,,,0,0,0,95.88,
2026-06-25,家电,sz159996,482554846,-42000000,-8.70,1.45,1.44,0.07,7.08,48757775,,-0.06,,,699028949.92,688000000,1187801574.28,70.66,0,-14.73,,-6.93,-8.71,-14.73,-14.73,-21.50,0.38,0.38,0.55,0.97,1.26,,,0,0,0,84.15,
2026-06-25,旅游,sz159766,5421140963,-24000000,-0.44,0.57,0.56,1.80,6.30,192756719,,-0.16,,,3065655214.58,3070000000,5735667142.59,59.80,0,-33.69,,-10.05,-20.83,-33.69,-33.69,-42.25,0.24,0.52,0.52,0.87,1.85,,,0,0,0,76.87,
2026-06-25,游戏,sz159869,6794082127,-42000000,-0.62,1.06,1.10,3.39,10.04,754370317.00,,-0.08,,,7206482912.11,7577000000,8598970409.75,74.86,0,-38.59,,-11.75,-22.84,-38.59,-38.59,-52.40,0.32,0.42,0.97,0.97,4.24,,,0,0,0,92.06,
2026-06-25,影视,sh516620,171267500,8000000,4.67,0.85,0.83,0.24,14.34,20421713,,0.04,,,146296698.50,143000000,262922161.03,57.05,0,-40.59,,-14.26,-21.40,-40.59,-40.59,-40.59,0.23,0.30,3.10,3.10,3.10,,,0,0,0,90.99,
